Taxon_Lineage_with_Names	Taxon_Lineage_with_IDs	ENT059	ENT065	ENT089	ENT098	ENT108	ENT109	ENT111	ENT118	ENT119	ENT120	ENT121	ENT122	ENT124	ENT125	ENT129	ENT130	ENT131	ENT132	ENT134	ENT135	ENT138
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Prevotellaceae|genus_Prevotella|no rank_environmental samples|species_uncultured Prevotella sp.	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171552|genus_838|no rank_84374|species_159272	0.0013543355821221	0.0	0.0	0.0	0.0	0.0003472403376212	0.0	2.3492384416703474e-05	0.0	0.0	0.0010353126675841	0.0	8.934228783376009e-06	0.0054415093424983	0.0	3.902036117651011e-05	6.917382061788034e-05	0.0025634064587444	2.3937641603854547e-05	6.805242545716728e-05	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Prevotellaceae|genus_Prevotella|no rank_environmental samples|species_Prevotella sp. CAG:924	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171552|genus_838|no rank_84374|species_1262938	0.0013817586362915	2.6422274366042037e-05	3.807256648687989e-05	0.0	0.0	0.0004804171733033	0.0	0.0	0.0	0.0	4.838266164686576e-05	0.0	0.0001859931114701	0.0012402867344519	4.280222331236687e-05	1.3518849610435052e-05	3.110899343996965e-05	0.0004988778698554	0.0002550467843122	0.0001732509321674	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Prevotellaceae|genus_Prevotella|species_Prevotella copri	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171552|genus_838|species_165179	0.0003757472487118	0.0	3.331507627062855e-05	6.043832679716312e-05	6.043832679716312e-05	0.0142259975584314	0.0	4.980941609361472e-06	3.5340271694483546e-06	9.229813278437969e-05	0.0077414848593651	0.0	5.4983255611470784e-05	0.0001662926325081	3.663008758800288e-05	0.0001636178652055	2.4046684635286248e-05	0.0035152981482763	0.0018627652933318	0.0002077850805409	2.140995811794624e-06
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Prevotellaceae|genus_Prevotella|species_Prevotella hominis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171552|genus_838|species_2518605	0.0002107413453446	7.100154680486385e-06	1.1885712107071576e-05	2.328753583438753e-06	2.328753583438753e-06	0.0	0.0	0.0	0.0	0.0	3.971755741695723e-05	0.0	0.0	2.025211866911799e-05	0.0	0.0	4.752544033115473e-05	0.0001057161140742	1.2846438054905984e-05	0.0	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Prevotellaceae|genus_Prevotella|species_Prevotella stercorea	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171552|genus_838|species_363265	8.317377706425128e-05	4.099522893213863e-05	0.0	0.0	0.0	0.0	0.0	3.967465926490321e-05	6.253717505715286e-05	0.0	0.000414769786327	0.0	0.0	0.0	0.0	3.997922341761111e-05	4.2452607764840826e-06	0.0001273358759071	9.981074133009782e-06	1.9618283578098667e-05	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Prevotellaceae|genus_Paraprevotella|species_Paraprevotella clara	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171552|genus_577309|species_454154	1.4794978963911056e-05	0.0	0.0005510723683928	4.8170580388814673e-05	4.8170580388814673e-05	0.0001116300702515	9.502692708758218e-06	0.0	0.0	5.829407026407044e-05	8.147157706880193e-05	6.140215670536313e-05	4.625000698102559e-06	7.330302518777105e-06	4.785995591967402e-05	8.563982314063856e-05	0.0	0.0001052117336283	9.81738632107335e-06	0.000116130027374	2.1340271333424485e-06
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides cellulosilyticus	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_246787	0.0001285840415671	5.2921181564411865e-05	0.0005741645974249	1.2778498616402152e-05	1.2778498616402152e-05	0.0	1.7702765592035878e-05	0.0	0.0	0.0001245334177342	1.5788079617601403e-05	0.0	6.974419163905358e-06	4.776174882257251e-05	0.0001050042099072	0.0013109364203858	0.0004924126460548	0.0027480784656978	1.3862824776156011e-05	0.0019807102376008	6.555612501207806e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides caccae	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_47678	0.0005208659635345	5.301388660013343e-05	0.0006315378877531	8.878737961500356e-05	8.878737961500356e-05	0.0002771226966122	0.0001394160074825	0.0002236571491054	0.0	0.0006410963399756	0.0003057827279438	0.0002116833971736	0.00017512606771	8.566871774423387e-05	0.0003249313148238	0.0049400354781759	0.0010741550840922	0.0009587906567169	0.000170260536817	0.0019894949015975	0.0001939895829752
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides uniformis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_820	0.0006123348900917	0.000136950850411	0.0033047426982677	0.0002678642294782	0.0002678642294782	0.0006142454897784	8.898749200754902e-05	0.0001694123152752	0.000342327651356	0.0016644555998581	0.0003145679206056	0.0003080758917002	0.0004132648735587	0.0019624608694738	0.0025024446480877	0.0008921251958164	0.0035567967628754	0.0005864632180441	0.0003921251636916	0.0013677389904068	1.8976636221111208e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides fragilis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_817	4.974397812710617e-05	0.0	0.0	1.9893108605713745e-05	1.9893108605713745e-05	0.0	1.1186928106690687e-05	4.5345256059723325e-05	0.0096983544612918	7.801114644838098e-05	1.5118526038603253e-05	0.0	0.0001546132367321	2.044858108607294e-05	9.647480417948624e-05	5.657974219566101e-06	0.0003388234528204	0.0	9.104924668231404e-06	0.0001599167335503	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides ovatus	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_28116	0.0001835646010325	0.0	0.0014778737341081	5.185854355945743e-05	5.185854355945743e-05	4.198805482953292e-05	5.419012288947661e-05	0.0003504888986384	0.0029377628206916	0.0003393687545778	0.000134116986011	0.0	2.121030956082873e-05	2.464566664498457e-05	0.0001379642024095	0.0004135047484602	0.0004388571975807	0.000580027445807	0.0001233775997016	0.000390898225327	1.707093772321009e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides xylanisolvens	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_371601	0.0001627173128462	3.5236541923240663e-05	0.0007976116227122	8.665415108326373e-05	8.665415108326373e-05	6.476004427862e-05	9.752923223911868e-05	0.0003904331018323	0.0012173288939682	0.0002628216610302	7.11279400009874e-05	0.0001065386355386	3.358456113732012e-05	7.750052926329325e-05	0.0	0.0011734219037145	0.0011267974883229	0.0030864055691325	0.0001575786492415	0.0005257561899638	4.413620650265677e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|no rank_environmental samples|species_uncultured Bacteroides sp.	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|no rank_139043|species_162156	6.911386249295663e-05	2.4409468792901616e-05	0.0002282657184126	2.3577130214577576e-05	2.3577130214577576e-05	2.701575710753226e-05	3.604733119517246e-05	3.833057745716032e-05	0.0009534641984219	9.208684061869364e-05	0.0005218888016127	0.0	2.938474363456033e-05	5.355299351949468e-05	5.633069878139741e-05	0.0006350845741539	0.0008427369997449	0.0001426044807574	0.000329159042615	0.0004444032969028	4.406675593225338e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Bacteroidaceae|genus_Bacteroides|species_Bacteroides stercoris	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_815|genus_816|species_46506	3.271769059385021e-05	0.0	0.0	5.625307470745309e-05	5.625307470745309e-05	8.049872157194833e-06	0.0	3.072745125979598e-05	0.0	0.0	1.527848459788977e-05	0.0001274544632206	0.0	2.466255196512588e-05	0.0001462189326044	1.7180116011562537e-05	0.0001094736804552	4.411086773237494e-05	2.6574908130013507e-05	0.000234526693095	1.808715798635901e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Tannerellaceae|genus_Parabacteroides|species_Parabacteroides distasonis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_2005525|genus_375288|species_823	0.0005787729632532	0.0	0.0002572541791001	6.082534606946307e-05	6.082534606946307e-05	7.707108909361728e-05	0.0	2.7497435575115077e-05	0.0030616502902613	0.0001700909344216	4.617501244075027e-05	0.0	0.0001902375257606	0.0001203769117767	0.0001366371907489	3.9484401992823405e-05	0.0002005696096679	0.000177540045703	3.21543616736182e-05	0.0032972138097673	3.396550245832912e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Tannerellaceae|genus_Parabacteroides|species_Parabacteroides merdae	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_2005525|genus_375288|species_46503	0.000168826657586	1.4911680850580028e-05	2.171290334736565e-05	1.1144108265862316e-05	1.1144108265862316e-05	2.8143744034093727e-05	0.0	1.2804125594810046e-05	0.0	0.0	1.2776118414450907e-05	3.5915060224010265e-05	1.2584241391136728e-05	3.695594404403903e-05	0.0	0.0006617111171026	1.2527105380942776e-05	0.0	1.076349949064978e-05	0.0025832497827007	3.241036036007731e-06
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Odoribacteraceae|genus_Butyricimonas|species_Butyricimonas virosa	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_1853231|genus_574697|species_544645	0.0003198440046484	0.0	0.0007915852514057	4.284088634530887e-06	4.284088634530887e-06	3.9062491639806814e-05	4.315910534317349e-06	0.0	4.119310877010597e-06	3.918875435301993e-05	3.952375751719733e-05	0.0	5.438289089618697e-07	8.914111523721757e-05	6.0563117160723705e-05	1.7674947459229376e-05	7.469928011257941e-05	0.0002715385676438	4.5700377177305854e-05	0.00029271739615	1.4160203825539226e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Odoribacteraceae|genus_Butyricimonas|species_Butyricimonas faecihominis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_1853231|genus_574697|species_1472416	3.6319816132173984e-05	1.4388678266844626e-05	0.0050258431592812	0.0001565222924384	0.0001565222924384	7.061846590531303e-06	0.0	0.0	0.0	5.865872189878476e-05	2.481264104652074e-05	0.0	6.04009706722289e-07	4.440990515261888e-05	0.0010522637548603	1.5723531852902114e-06	9.77458600017833e-06	0.0010193124505345	0.0001292312165878	0.0001694799385999	0.0001918656497839
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Odoribacteraceae|genus_Butyricimonas|species_Butyricimonas synergistica	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_1853231|genus_574697|species_544644	1.4846536725414625e-05	0.0	3.9909982923295165e-05	2.4044145898485342e-05	2.4044145898485342e-05	1.9465229641585567e-05	0.0	2.0242229606178456e-06	0.0	0.0	1.8996357048732564e-06	0.0	0.0	0.0	0.0	1.965656820125829e-06	0.0	0.0003114618355772	1.4488966322453524e-05	0.0	7.958764358865761e-06
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Odoribacteraceae|genus_Butyricimonas|species_Butyricimonas faecalis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_1853231|genus_574697|species_2093856	2.8954914338071557e-06	3.1556303068822324e-05	2.9528141925298515e-05	3.843988675801253e-06	3.843988675801253e-06	4.91141145637383e-06	0.0	0.0	1.5108051401910157e-05	6.870751905212273e-06	2.666540795084416e-06	0.0	0.0	3.4822278242356107e-06	6.568811362408651e-05	5.769867164940865e-06	3.45741193734484e-05	0.0018064267507428	3.537346876908985e-06	0.0016507525875497	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Odoribacteraceae|genus_Odoribacter|species_Odoribacter splanchnicus	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_1853231|genus_283168|species_28118	0.0001423048804799	0.017161205637557	0.0009506398845727	6.322767846225234e-05	6.322767846225234e-05	0.0003823539402455	0.0	0.0	0.0	0.0010624674326693	0.0001660387639338	0.0	0.0	0.0004865095061689	0.0023295089772066	0.000563104766677	0.00121719630706	0.0011739201426503	0.0006842691531674	0.0019629710350283	4.044339472391534e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes|species_Alistipes onderdonkii	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759|species_328813	0.0001104257583483	6.103339654326258e-05	9.88661205339661e-05	3.179225565925867e-05	3.179225565925867e-05	2.694235861265953e-05	4.943652564040118e-06	0.0	0.0085557413933921	0.0004511619512779	7.663837387836175e-05	0.0008026336490901	0.0003154109050827	8.892549726298591e-05	0.0002647529080253	0.0004634190563595	0.0004583315103222	4.084940337825555e-05	2.131838157348385e-05	0.0007983608503481	0.0001978697020885
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes|species_Alistipes ihumii	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759|species_1470347	4.994047111076299e-05	9.567270470890488e-05	0.0001281856812854	2.4681175015311444e-05	2.4681175015311444e-05	4.778967590570971e-05	0.0	4.9983243844296935e-06	0.0	0.000210783042424	0.0001841345697035	0.0	0.0	1.6570725276709135e-05	6.810960269261812e-05	5.090348475629602e-05	5.362032980778637e-05	0.0	5.4171516509339646e-05	0.000502588466838	4.1539914808089954e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes|species_Alistipes dispar	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759|species_2585119	8.121357202521684e-05	0.0	0.0005208996574319	0.0001470177699599	0.0001470177699599	1.7172445532368693e-05	0.0	0.0	0.0	7.349347292774002e-05	6.391552026489009e-06	0.0	0.0	0.0	6.053363059276526e-05	0.0	0.0	0.0	5.7760807734346974e-05	0.0005199759204235	0.0
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes|species_Alistipes putredinis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759|species_28117	0.0002327237171971	0.0013143627120769	0.0001134169304198	0.0005142672366444	0.0005142672366444	0.0010858412736273	0.0	6.141483362132263e-06	0.0017230054202723	0.0010020093415805	0.0008420064066793	0.002153392545225	2.274824329954461e-05	0.0001826608098658	0.0008935283001529	0.0021384346998031	0.0016671290382717	9.264824999575797e-05	0.000382477167313	0.0073725895138008	4.549433463501908e-06
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes|species_Alistipes communis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759|species_2585118	8.472011025249591e-05	7.573298146674121e-05	0.0002707636165955	3.947489977375392e-05	3.947489977375392e-05	0.0001663236111314	0.0	0.0	0.0	0.0006282556689265	0.0002237303195887	0.0	5.8366893327934985e-05	0.0002375786278254	7.3552612655827e-05	0.0047779706935642	0.0036961600563387	0.0006646087268216	4.8478360852108745e-05	0.0004701560868943	7.3877883517626e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes|species_Alistipes inops	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759|species_1501391	3.926052967127738e-05	0.0	0.0011859701065902	0.0	0.0	9.3015178021917e-06	0.0	0.0	0.0	0.0	0.0002376324471482	0.0	0.0003129632766371	0.0	0.0003800777489366	0.0	0.0	0.0003333048728614	0.0	0.0	0.0001435348115603
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes|species_Alistipes indistinctus	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759|species_626932	7.925875080234557e-06	0.0	0.0	2.4940021502932635e-05	2.4940021502932635e-05	3.977308653142414e-05	0.0	0.0	0.0	0.0001890615347762	1.590390474988143e-05	0.0	0.0	0.0002223313110581	7.496320490092146e-05	0.0008684153941965	4.342994758319804e-05	0.0	1.3528433605132697e-05	0.0091241665213816	1.64405962702567e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Rikenellaceae|genus_Alistipes|species_Alistipes shahii	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_171550|genus_239759|species_328814	2.717392212225885e-05	0.0	0.0002437379734464	1.0572778342298863e-06	1.0572778342298863e-06	0.0001846265213856	0.0	0.0	2.529122391623235e-05	0.000136283814773	5.225955474882774e-05	0.0	8.45036020915034e-06	0.0001230874724457	8.285197995756184e-05	0.0006981522841818	0.0004941506590118	5.081527689056576e-05	1.7162100153810093e-05	0.0027104039221007	5.8507250593300296e-06
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Barnesiellaceae|genus_Barnesiella|species_Barnesiella intestinihominis	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_2005519|genus_397864|species_487174	0.0001077014910456	6.794881145113894e-05	0.0005781656293936	5.3513488663883725e-05	5.3513488663883725e-05	0.0001385002353031	2.6742829414141794e-05	8.477591166356757e-07	0.0001825890625568	0.0002632848238572	0.0001453145738852	0.0	4.429115337328341e-05	9.646865528209844e-05	0.0002080415412567	0.0005395874414115	0.0020809344521041	7.721553757207934e-05	5.699171945589654e-05	0.0037050504419449	7.695344113750385e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|family_Barnesiellaceae|genus_Coprobacter|species_Coprobacter fastidiosus	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|family_2005519|genus_1348911|species_1099853	3.232005988651606e-05	0.0	6.431285552405219e-05	3.968178771517957e-06	3.968178771517957e-06	7.554216220268109e-06	0.0	2.3563394085763095e-05	0.0	7.229972576317211e-05	1.3062342386098333e-05	0.0	5.718730699019609e-06	9.882930626704369e-06	0.0	2.8244575676273984e-05	6.849292518449147e-05	0.0	1.0466986255488117e-05	0.0003193849307499	9.640768530476555e-06
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|no rank_Bacteroidales incertae sedis|genus_Phocaeicola|species_Phocaeicola dorei	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|no rank_333046|genus_909656|species_357276	0.0003194807668502	3.877820108130215e-05	0.0019510299674361	2.3190927739277934e-05	2.3190927739277934e-05	2.3652318000698328e-05	0.0002603724289096	0.00036217149518	2.647775795486744e-05	0.0045154300962885	0.0003469345586251	0.0002000747055685	0.00019754645437	0.000313853720171	0.0052212186258789	8.238784863648335e-05	0.0004164163882763	0.0005097850618781	0.0009905259151853	0.0003910672979722	3.678946736407333e-06
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|no rank_Bacteroidales incertae sedis|genus_Phocaeicola|species_Phocaeicola vulgatus	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|no rank_333046|genus_909656|species_821	0.0005309400323485	0.0	0.0006094692089375	0.0003429169171192	0.0003429169171192	0.0005903618484918	0.0	1.8049426369322128e-05	2.546880489474276e-05	0.000250456650684	0.0007659652741655	0.0008386163295388	0.0002320270674123	9.028852910797536e-05	0.0010868016793783	0.0006612730623816	0.0005736114865301	0.0005703562402951	0.0017167056293632	0.0006845115156488	8.971344447491725e-06
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_FCB group|clade_Bacteroidetes/Chlorobi group|phylum_Bacteroidetes|class_Bacteroidia|order_Bacteroidales|no rank_Bacteroidales incertae sedis|genus_Phocaeicola|species_Phocaeicola plebeius	no rank_1|no rank_131567|superkingdom_2|clade_1783270|clade_68336|phylum_976|class_200643|order_171549|no rank_333046|genus_909656|species_310297	8.256388141605435e-05	1.808286846495293e-05	0.0010386894545956	5.955650413167429e-05	5.955650413167429e-05	0.0001548742051606	1.849239964627581e-05	1.741492793224789e-05	0.0185727051994131	0.0001427827788545	0.0003399175969169	0.0	6.501583249378575e-05	0.0001821147586444	0.0001222053131998	0.0003222370841668	0.0071153738911587	0.0002116469335222	8.651235759697455e-05	0.0009520040290006	2.0924603754050893e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Ruminococcaceae|genus_Faecalibacterium|species_Faecalibacterium prausnitzii	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_541000|genus_216851|species_853	0.0003888849580373	0.0002648334342762	0.0001488047226261	2.0745628811878996e-05	2.0745628811878996e-05	0.000157408580327	0.0	2.122194283694759e-05	0.0014942602484898	0.0019714051439933	0.0004172375331589	0.0001169889470277	0.0001185675755114	0.0002981038989703	7.495800072797635e-05	0.0003505897120039	0.0015650777753262	0.0002429150908591	0.0003093481915686	0.0032806634831199	5.783620891086193e-05
no rank_root|no rank_cellular organisms|superkingdom_Bacteria|clade_Terrabacteria group|phylum_Firmicutes|class_Clostridia|order_Clostridiales|family_Ruminococcaceae|genus_Faecalibacterium|no rank_environmental samples|species_uncultured Faecalibacterium sp.	no rank_1|no rank_131567|superkingdom_2|clade_1783272|phylum_1239|class_186801|order_186802|family_541000|genus_216851|no rank_259314|species_259315	4.4964298371411046e-05	0.0	0.0	1.2021213796436002e-06	1.2021213796436002e-06	3.174653133356574e-05	0.0	3.97441142280759e-05	0.0002362141644735	0.0	1.7469194794570206e-05	8.389459912498891e-05	0.0	1.4500475865514262e-05	0.0	0.0002500187460755	0.0002833734521182	0.0	0.0	7.436751238776864e-05	0.0
