Taxon_Lineage_with_Names	Taxon_Lineage_with_IDs	A11	A1	A9	B1	B4	CER069	CER119	CER201	CER202	CER203	CER205	CER206	CER207	CER209	CER210	CER211	CER212	CER213	CER214	CER215	CER216	CER217	CER218	CER220	CER222	CER223	CER226	CER228	CER229	CER230	CER231	CER232	CER233	CER235
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini|infraorder_Simiiformes	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913|infraorder_314293	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini|infraorder_Simiiformes|parvorder_Catarrhini	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913|infraorder_314293|parvorder_9526	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini|infraorder_Simiiformes|parvorder_Catarrhini|superfamily_Hominoidea	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913|infraorder_314293|parvorder_9526|superfamily_314295	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini|infraorder_Simiiformes|parvorder_Catarrhini|superfamily_Hominoidea|family_Hominidae	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913|infraorder_314293|parvorder_9526|superfamily_314295|family_9604	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini|infraorder_Simiiformes|parvorder_Catarrhini|superfamily_Hominoidea|family_Hominidae|subfamily_Homininae	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913|infraorder_314293|parvorder_9526|superfamily_314295|family_9604|subfamily_207598	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini|infraorder_Simiiformes|parvorder_Catarrhini|superfamily_Hominoidea|family_Hominidae|subfamily_Homininae|genus_Homo	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913|infraorder_314293|parvorder_9526|superfamily_314295|family_9604|subfamily_207598|genus_9605	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Metazoa|clade_Eumetazoa|clade_Bilateria|clade_Deuterostomia|phylum_Chordata|subphylum_Craniata|clade_Vertebrata|clade_Gnathostomata|clade_Teleostomi|clade_Euteleostomi|superclass_Sarcopterygii|clade_Dipnotetrapodomorpha|clade_Tetrapoda|clade_Amniota|class_Mammalia|clade_Theria|clade_Eutheria|clade_Boreoeutheria|superorder_Euarchontoglires|order_Primates|suborder_Haplorrhini|infraorder_Simiiformes|parvorder_Catarrhini|superfamily_Hominoidea|family_Hominidae|subfamily_Homininae|genus_Homo|species_Homo sapiens	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_33208|clade_6072|clade_33213|clade_33511|phylum_7711|subphylum_89593|clade_7742|clade_7776|clade_117570|clade_117571|superclass_8287|clade_1338369|clade_32523|clade_32524|class_40674|clade_32525|clade_9347|clade_1437010|superorder_314146|order_9443|suborder_376913|infraorder_314293|parvorder_9526|superfamily_314295|family_9604|subfamily_207598|genus_9605|species_9606	0.0078894537	0.0030586793	0.0292763806	0.0143094328	0.0175284838	0.0018380922	0.0013546427	0.0018830081	0.0780259978	0.0151499731	0.0036620178	0.0027668668	0.0020174387	0.0015389147	0.0002720205	0.0039928916	0.0004829564	0.0003145163	0.0001903004	0.0089385028	0.0166890756	0.0019855243	0.0003261801	0.0042247347	0.0002863869	0.0013015673	0.0045672827	0.0004570109	0.0008408672	0.0023995317	0.0021191848	0.0004532749	0.0035292436	0.0041947926
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751	0.0002160767	8.3256e-05	0.0003275317	0.0002428339	0.0	2.9444e-05	8.4652e-06	7.44061e-05	0.0003203386	0.0003208125	0.0	0.0	0.0	7.2501e-06	4.409e-06	1.71256e-05	6.1267e-06	0.0	0.0	0.0	4.01354e-05	4.31419e-05	9.2737e-06	0.0	1.3362e-06	8.5986e-06	2.83131e-05	0.0	4.752e-06	0.0002407801	0.000339678	1.6096e-05	1.86345e-05	3.8159e-05
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864	0.0002160767	8.3256e-05	0.0003275317	0.0002428339	0.0	2.9444e-05	8.4652e-06	7.44061e-05	0.0003203386	0.0003208125	0.0	0.0	0.0	7.2501e-06	4.409e-06	1.71256e-05	6.1267e-06	0.0	0.0	0.0	4.01354e-05	4.31419e-05	9.2737e-06	0.0	1.3362e-06	8.5986e-06	2.83131e-05	0.0	4.752e-06	0.0002407801	0.000339678	1.6096e-05	1.86345e-05	3.8159e-05
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204	0.0002083159	8.3256e-05	0.0003143203	0.0001856965	0.0	2.75686e-05	7.0722e-06	1.64965e-05	1.028e-05	2.9024e-06	0.0	0.0	0.0	7.2501e-06	1.6701e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.89744e-05	1.5345e-06	0.0	9.876e-07	2.07e-06	0.0	0.0	0.0	1.4593e-06	2.6223e-06	1.6096e-05	0.0	1.84727e-05
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284	0.0002083159	8.3256e-05	0.0003143203	0.0001856965	0.0	2.75686e-05	7.0722e-06	1.64965e-05	1.028e-05	2.9024e-06	0.0	0.0	0.0	7.2501e-06	1.6701e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.89744e-05	1.5345e-06	0.0	9.876e-07	2.07e-06	0.0	0.0	0.0	1.4593e-06	2.6223e-06	1.6096e-05	0.0	1.84727e-05
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina|class_Malasseziomycetes	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284|class_1538075	0.0002083159	8.3256e-05	0.0003143203	0.0001856965	0.0	2.75686e-05	7.0722e-06	1.64965e-05	1.028e-05	2.9024e-06	0.0	0.0	0.0	7.2501e-06	1.6701e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.89744e-05	1.5345e-06	0.0	9.876e-07	2.07e-06	0.0	0.0	0.0	1.4593e-06	2.6223e-06	1.6096e-05	0.0	1.84727e-05
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina|class_Malasseziomycetes|order_Malasseziales	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284|class_1538075|order_162474	0.0002083159	8.3256e-05	0.0003143203	0.0001856965	0.0	2.75686e-05	7.0722e-06	1.64965e-05	1.028e-05	2.9024e-06	0.0	0.0	0.0	7.2501e-06	1.6701e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.89744e-05	1.5345e-06	0.0	9.876e-07	2.07e-06	0.0	0.0	0.0	1.4593e-06	2.6223e-06	1.6096e-05	0.0	1.84727e-05
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina|class_Malasseziomycetes|order_Malasseziales|family_Malasseziaceae	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284|class_1538075|order_162474|family_742845	0.0002083159	8.3256e-05	0.0003143203	0.0001856965	0.0	2.75686e-05	7.0722e-06	1.64965e-05	1.028e-05	2.9024e-06	0.0	0.0	0.0	7.2501e-06	1.6701e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.89744e-05	1.5345e-06	0.0	9.876e-07	2.07e-06	0.0	0.0	0.0	1.4593e-06	2.6223e-06	1.6096e-05	0.0	1.84727e-05
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina|class_Malasseziomycetes|order_Malasseziales|family_Malasseziaceae|genus_Malassezia	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284|class_1538075|order_162474|family_742845|genus_55193	0.0002083159	8.3256e-05	0.0003143203	0.0001856965	0.0	2.75686e-05	7.0722e-06	1.64965e-05	1.028e-05	2.9024e-06	0.0	0.0	0.0	7.2501e-06	1.6701e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.89744e-05	1.5345e-06	0.0	9.876e-07	2.07e-06	0.0	0.0	0.0	1.4593e-06	2.6223e-06	1.6096e-05	0.0	1.84727e-05
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Basidiomycota|subphylum_Ustilaginomycotina|class_Malasseziomycetes|order_Malasseziales|family_Malasseziaceae|genus_Malassezia|species_Malassezia restricta	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_5204|subphylum_452284|class_1538075|order_162474|family_742845|genus_55193|species_76775	0.0002083159	8.3256e-05	0.0003143203	0.0001856965	0.0	2.75686e-05	7.0722e-06	1.64965e-05	1.028e-05	2.9024e-06	0.0	0.0	0.0	7.2501e-06	1.6701e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.89744e-05	1.5345e-06	0.0	9.876e-07	2.07e-06	0.0	0.0	0.0	1.4593e-06	2.6223e-06	1.6096e-05	0.0	1.84727e-05
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890	7.7608e-06	0.0	1.32114e-05	5.71374e-05	0.0	1.8754e-06	1.393e-06	5.79096e-05	0.0003100586	0.0003179101	0.0	0.0	0.0	0.0	2.7389e-06	1.71256e-05	6.1267e-06	0.0	0.0	0.0	4.01354e-05	2.41674e-05	7.6725e-06	0.0	3.486e-07	6.5285e-06	2.83131e-05	0.0	4.752e-06	0.0002392235	0.0003370556	0.0	1.86345e-05	1.96863e-05
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545	7.7608e-06	0.0	1.32114e-05	5.71374e-05	0.0	1.8754e-06	1.393e-06	5.79096e-05	0.0003100586	0.0003179101	0.0	0.0	0.0	0.0	2.7389e-06	1.71256e-05	6.1267e-06	0.0	0.0	0.0	4.01354e-05	2.41674e-05	7.6725e-06	0.0	3.486e-07	6.5285e-06	2.83131e-05	0.0	4.752e-06	0.0002392235	0.0003370556	0.0	1.86345e-05	1.96863e-05
no rank_root|no rank_cellular organisms|superkingdom_Eukaryota|clade_Opisthokonta|kingdom_Fungi|subkingdom_Dikarya|phylum_Ascomycota|clade_saccharomyceta|subphylum_Pezizomycotina	no rank_1|no rank_131567|superkingdom_2759|clade_33154|kingdom_4751|subkingdom_451864|phylum_4890|clade_716545|subphylum_147538	7.7608e-06	0.0	6.6057e-06	0.0	0.0	0.0	0.0	1.5981e-05	0.0001943255	8.3202e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.2756e-06	0.0	0.0	0.0	4.01354e-05	2.41674e-05	2.4018e-06	0.0	3.486e-07	0.0	6.4784e-06	0.0	3.2217e-06	6.34297e-05	0.0003248181	0.0	4.2768e-06	1.29444e-05
